customer_id,gender,age,loyalty_status,signup_channel,city
44981,Female,43.0,None,Online,Hyderabad
44982,Male,62.0,None,Mobile,Mumbai
44983,Male,68.0,Silver,Store,Chandigarh
44984,Female,45.0,Bronze,Mobile,Hyderabad
44985,Male,42.0,Gold,Mobile,Delhi
44986,Male,56.0,Bronze,Store,Hyderabad
44987,Female,20.0,None,Mobile,Jaipur
44988,Female,28.0,None,Online,Hyderabad
44989,Female,47.0,None,Online,Pune
44990,Female,50.0,Bronze,Store,Hyderabad
44991,Male,51.0,None,Online,Delhi
44992,Female,58.0,Silver,Online,Hyderabad
44993,Female,20.0,Bronze,Store,Chandigarh
44994,Male,22.0,Bronze,Store,Delhi
44995,Female,48.0,None,Online,Bangalore
44996,Female,21.0,Gold,Mobile,Bangalore
44997,Male,25.0,Silver,Online,Jaipur
44998,Female,34.0,Gold,Mobile,Mumbai
44999,Female,39.0,None,Mobile,Bangalore
45000,Male,55.0,None,Store,Chandigarh
45001,Female,41.0,Silver,Online,Jaipur
45002,Female,48.0,Bronze,Mobile,Delhi
45003,Male,66.0,Gold,Mobile,Jaipur
45004,Male,69.0,None,Store,Pune
45005,Female,66.0,Silver,Online,Mumbai
45006,Female,63.0,Gold,Mobile,Hyderabad
45007,Female,42.0,Silver,Online,Delhi
45008,Male,55.0,Gold,Online,Chandigarh
45009,Female,49.0,Bronze,Online,Chandigarh
45010,Female,66.0,Bronze,Online,Chandigarh
45011,Male,43.0,Silver,Store,Delhi
45012,Female,53.0,Gold,Store,Jaipur
45013,Female,44.0,Gold,Store,Mumbai
45014,Female,40.0,None,Store,Mumbai
45015,Male,37.0,Gold,Mobile,Mumbai
45016,Male,63.0,Bronze,Online,Pune
45017,Female,44.0,None,Online,Hyderabad
45018,Female,34.0,None,Store,Bangalore
45019,Male,31.0,None,Online,Chandigarh
45020,Female,20.0,Silver,Store,Jaipur
45021,Male,57.0,Silver,Mobile,Hyderabad
45022,Male,44.0,Bronze,Online,Chandigarh
45023,Male,62.0,None,Store,Pune
45024,Male,31.0,Silver,Store,Hyderabad
45025,Male,45.0,None,Store,Chandigarh
45026,Female,61.0,Gold,Online,Hyderabad
45027,Male,42.0,Gold,Store,Hyderabad
45028,Female,57.0,None,Online,Pune
45029,Female,28.0,Bronze,Mobile,Pune
45030,Female,69.0,None,Online,Jaipur
45031,Male,29.0,None,Store,Chandigarh
45032,Female,50.0,Silver,Online,Mumbai
45033,Female,37.0,None,Mobile,Bangalore
45034,Female,51.0,None,Mobile,Bangalore
45035,Male,40.0,Gold,Mobile,Jaipur
45036,Female,36.0,Silver,Online,Chandigarh
45037,Male,53.0,None,Online,Jaipur
45038,Male,61.0,None,Store,Pune
45039,Female,18.0,Gold,Online,Hyderabad
45040,Female,27.0,Silver,Online,Mumbai
45041,Male,18.0,Silver,Store,Jaipur
45042,Male,22.0,Gold,Online,Delhi
45043,Female,39.0,None,Store,Hyderabad
45044,Female,60.0,Silver,Online,Chandigarh
45045,Female,19.0,Gold,Store,Mumbai
45046,Female,26.0,Silver,Store,Chandigarh
45047,Female,61.0,Gold,Online,Bangalore
45048,Male,24.0,None,Online,Mumbai
45049,Male,65.0,Silver,Online,Chandigarh
45050,Male,38.0,Silver,Store,Hyderabad
45051,Male,24.0,Gold,Online,Delhi
45052,Male,26.0,Silver,Online,Jaipur
45053,Female,57.0,Silver,Store,Bangalore
45054,Male,26.0,Gold,Store,Chandigarh
45055,Female,68.0,Bronze,Online,Mumbai
45056,Male,66.0,Gold,Online,Pune
45057,Male,29.0,Bronze,Store,Mumbai
45058,Female,61.0,None,Mobile,Bangalore
45059,Male,53.0,Silver,Online,Hyderabad
45060,Male,26.0,Silver,Mobile,Mumbai
45061,Male,27.0,Gold,Online,Bangalore
45062,Male,66.0,None,Online,Pune
45063,Female,27.0,None,Store,Delhi
45064,Male,61.0,Bronze,Mobile,Jaipur
45065,Male,34.0,Bronze,Store,Bangalore
45066,Male,55.0,Gold,Mobile,Hyderabad
45067,Male,21.0,None,Online,Bangalore
45068,Male,33.0,Silver,Online,Bangalore
45069,Male,66.0,Bronze,Mobile,Chandigarh
45070,Male,65.0,Bronze,Store,Chandigarh
45071,Male,53.0,Bronze,Online,Mumbai
45072,Female,44.0,Gold,Mobile,Hyderabad
45073,Female,23.0,Gold,Store,Delhi
45074,Female,57.0,None,Mobile,Pune
45075,Male,26.0,Silver,Online,Pune
45076,Male,49.0,Gold,Online,Delhi
45077,Female,55.0,None,Store,Chandigarh
45078,Female,47.0,Bronze,Mobile,Jaipur
45079,Female,31.0,Bronze,Online,Pune
45080,Female,62.0,Silver,Mobile,Jaipur
45081,Male,67.0,Gold,Online,Pune
45082,Female,46.0,Gold,Mobile,Mumbai
45083,Male,45.0,Gold,Online,Bangalore
45084,Female,39.0,Gold,Mobile,Jaipur
45085,Male,48.0,Silver,Online,Chandigarh
45086,Male,34.0,Bronze,Store,Mumbai
45087,Male,34.0,Silver,Mobile,Hyderabad
45088,Male,66.0,Silver,Store,Chandigarh
45089,Female,32.0,Bronze,Store,Pune
45090,Male,64.0,Silver,Online,Jaipur
45091,Male,49.0,Silver,Store,Mumbai
45092,Female,45.0,Bronze,Store,Jaipur
45093,Female,28.0,Bronze,Mobile,Chandigarh
45094,Female,56.0,None,Mobile,Pune
45095,Female,34.0,Gold,Mobile,Pune
45096,Male,29.0,None,Online,Pune
45097,Female,68.0,None,Store,Hyderabad
45098,Male,68.0,Bronze,Store,Jaipur
45099,Female,56.0,Bronze,Store,Mumbai
45100,Male,69.0,Gold,Mobile,Chandigarh
45101,Female,26.0,Silver,Mobile,Pune
45102,Female,42.0,Gold,Store,Bangalore
45103,Female,43.0,Gold,Online,Pune
45104,Female,21.0,None,Store,Pune
45105,Male,36.0,Gold,Mobile,Chandigarh
45106,Female,30.0,None,Mobile,Hyderabad
45107,Male,46.0,None,Store,Bangalore
45108,Male,64.0,Bronze,Online,Mumbai
45109,Female,26.0,Silver,Online,Bangalore
45110,Female,59.0,Bronze,Mobile,Jaipur
45111,Male,57.0,Bronze,Online,Chandigarh
45112,Male,24.0,None,Mobile,Bangalore
45113,Male,24.0,Bronze,Store,Jaipur
45114,Male,38.0,Bronze,Store,Jaipur
45115,Male,26.0,Silver,Store,Delhi
45116,Female,67.0,None,Store,Pune
45117,Female,62.0,Bronze,Online,Mumbai
45118,Male,44.0,None,Store,Jaipur
45119,Female,65.0,Silver,Store,Chandigarh
45120,Male,38.0,Silver,Mobile,Chandigarh
45121,Female,22.0,Bronze,Online,Hyderabad
45122,Male,22.0,Gold,Store,Chandigarh
45123,Female,25.0,Gold,Store,Chandigarh
45124,Female,32.0,None,Mobile,Delhi
45125,Male,30.0,Bronze,Online,Mumbai
45126,Female,50.0,Gold,Store,Chandigarh
45127,Male,61.0,Silver,Mobile,Hyderabad
45128,Male,64.0,None,Mobile,Pune
45129,Female,49.0,Silver,Mobile,Delhi
45130,Male,53.0,Bronze,Store,Chandigarh
45131,Female,66.0,Bronze,Mobile,Delhi
45132,Female,40.0,Silver,Store,Jaipur
45133,Male,51.0,Silver,Mobile,Delhi
45134,Female,35.0,Gold,Mobile,Delhi
45135,Male,29.0,Bronze,Online,Mumbai
45136,Male,40.0,None,Mobile,Hyderabad
45137,Female,19.0,Bronze,Online,Delhi
45138,Male,61.0,Gold,Store,Delhi
45139,Female,44.0,Gold,Online,Bangalore
45140,Female,67.0,Gold,Online,Chandigarh
45141,Male,48.0,Silver,Store,Chandigarh
45142,Female,65.0,Bronze,Mobile,Delhi
45143,Male,39.0,None,Mobile,Delhi
45144,Male,22.0,None,Store,Bangalore
45145,Male,34.0,Gold,Mobile,Delhi
45146,Male,60.0,Silver,Store,Delhi
45147,Female,24.0,Silver,Online,Mumbai
45148,Male,35.0,Gold,Store,Pune
45149,Male,19.0,Bronze,Mobile,Delhi
45150,Male,48.0,None,Store,Chandigarh
45151,Female,45.0,Bronze,Mobile,Delhi
45152,Female,20.0,None,Mobile,Pune
45153,Male,26.0,Silver,Mobile,Mumbai
45154,Female,50.0,Gold,Store,Jaipur
45155,Female,45.0,Gold,Mobile,Jaipur
45156,Male,45.0,Bronze,Mobile,Mumbai
45157,Male,35.0,Bronze,Store,Hyderabad
45158,Female,32.0,None,Store,Jaipur
45159,Female,28.0,Gold,Online,Jaipur
45160,Female,42.0,Silver,Online,Mumbai
45161,Male,22.0,Silver,Mobile,Hyderabad
45162,Female,58.0,None,Mobile,Bangalore
45163,Female,63.0,Bronze,Mobile,Jaipur
45164,Female,44.0,None,Online,Mumbai
45165,Female,29.0,Bronze,Mobile,Delhi
45166,Male,27.0,Gold,Online,Mumbai
45167,Male,26.0,Gold,Online,Delhi
45168,Male,19.0,Bronze,Online,Hyderabad
45169,Female,26.0,Silver,Online,Bangalore
45170,Male,64.0,Silver,Store,Pune
45171,Female,68.0,Silver,Store,Pune
45172,Female,33.0,Bronze,Mobile,Jaipur
45173,Male,18.0,Silver,Mobile,Hyderabad
45174,Female,38.0,Bronze,Store,Bangalore
45175,Female,67.0,Silver,Mobile,Bangalore
45176,Female,54.0,Bronze,Store,Hyderabad
45177,Male,56.0,Gold,Store,Delhi
45178,Male,18.0,None,Mobile,Hyderabad
45179,Male,66.0,Silver,Online,Delhi
45180,Male,64.0,None,Online,Delhi
45181,Male,57.0,Silver,Online,Bangalore
45182,Male,31.0,Gold,Store,Pune
45183,Male,57.0,Silver,Mobile,Jaipur
45184,Male,65.0,Gold,Mobile,Mumbai
45185,Male,61.0,Gold,Online,Pune
45186,Male,49.0,Bronze,Mobile,Pune
45187,Female,41.0,Bronze,Store,Chandigarh
45188,Male,56.0,Gold,Mobile,Pune
45189,Female,54.0,Bronze,Mobile,Hyderabad
45190,Female,50.0,Gold,Mobile,Jaipur
45191,Male,47.0,Bronze,Online,Jaipur
45192,Male,43.0,Bronze,Store,Mumbai
45193,Female,60.0,Silver,Mobile,Bangalore
45194,Male,61.0,Silver,Mobile,Chandigarh
45195,Male,31.0,Silver,Online,Jaipur
45196,Female,29.0,None,Online,Pune
45197,Male,61.0,Bronze,Store,Chandigarh
45198,Male,20.0,None,Online,Pune
45199,Female,24.0,None,Store,Jaipur
45200,Female,38.0,None,Online,Hyderabad
45201,Female,44.0,Silver,Mobile,Bangalore
45202,Male,27.0,Silver,Online,Bangalore
45203,Female,27.0,None,Mobile,Mumbai
45204,Male,53.0,Bronze,Mobile,Pune
45205,Male,34.0,Silver,Mobile,Hyderabad
45206,Male,59.0,Silver,Mobile,Jaipur
45207,Female,51.0,Bronze,Online,Hyderabad
45208,Male,35.0,Gold,Store,Pune
45209,Male,43.0,Bronze,Online,Hyderabad
45210,Female,19.0,None,Online,Pune
45211,Female,26.0,Gold,Online,Delhi
45212,Male,62.0,Silver,Mobile,Bangalore
45213,Female,22.0,None,Store,Jaipur
45214,Male,43.0,Bronze,Mobile,Jaipur
45215,Male,69.0,Bronze,Store,Chandigarh
45216,Male,58.0,None,Online,Bangalore
45217,Female,32.0,None,Online,Bangalore
45218,Female,42.0,Bronze,Online,Mumbai
45219,Male,43.0,Silver,Mobile,Chandigarh
45220,Male,45.0,Gold,Store,Bangalore
45221,Male,40.0,Bronze,Store,Bangalore
45222,Male,38.0,Bronze,Online,Mumbai
45223,Female,39.0,Bronze,Online,Chandigarh
45224,Female,36.0,Gold,Mobile,Pune
45225,Female,67.0,Silver,Online,Bangalore
45226,Female,27.0,Gold,Online,Jaipur
45227,Female,59.0,Gold,Store,Jaipur
45228,Male,53.0,Gold,Mobile,Mumbai
45229,Female,48.0,Silver,Online,Hyderabad
45230,Male,48.0,Bronze,Mobile,Jaipur
45231,Male,52.0,Gold,Mobile,Mumbai
45232,Female,69.0,None,Store,Jaipur
45233,Female,28.0,None,Mobile,Delhi
45234,Male,34.0,Silver,Mobile,Mumbai
45235,Male,50.0,Silver,Store,Mumbai
45236,Male,39.0,Gold,Mobile,Pune
45237,Female,60.0,None,Online,Delhi
45238,Female,43.0,Bronze,Online,Hyderabad
45239,Female,53.0,Silver,Online,Hyderabad
45240,Female,65.0,None,Online,Delhi
45241,Male,19.0,Gold,Online,Pune
45242,Female,49.0,Gold,Online,Pune
45243,Male,20.0,Silver,Mobile,Pune
45244,Female,55.0,Bronze,Store,Jaipur
45245,Female,67.0,Silver,Mobile,Delhi
45246,Female,40.0,Gold,Online,Jaipur
45247,Male,67.0,Bronze,Mobile,Pune
45248,Male,18.0,Silver,Mobile,Bangalore
45249,Female,22.0,Bronze,Mobile,Jaipur
45250,Male,61.0,Silver,Mobile,Mumbai
45251,Male,54.0,Gold,Store,Chandigarh
45252,Female,18.0,Silver,Online,Hyderabad
45253,Female,35.0,Bronze,Mobile,Mumbai
45254,Male,69.0,Bronze,Store,Pune
45255,Female,22.0,Bronze,Online,Mumbai
45256,Male,35.0,None,Store,Delhi
45257,Male,52.0,Gold,Online,Bangalore
45258,Female,49.0,Silver,Online,Chandigarh
45259,Male,43.0,Silver,Mobile,Hyderabad
45260,Female,50.0,Bronze,Store,Delhi
45261,Male,59.0,Gold,Online,Mumbai
45262,Male,41.0,Silver,Online,Chandigarh
45263,Male,44.0,Silver,Store,Chandigarh
45264,Male,36.0,Gold,Mobile,Jaipur
45265,Male,35.0,Gold,Mobile,Chandigarh
45266,Male,32.0,Silver,Online,Mumbai
45267,Female,44.0,Gold,Mobile,Mumbai
45268,Male,28.0,Gold,Store,Chandigarh
45269,Male,41.0,Bronze,Online,Pune
45270,Male,20.0,Bronze,Online,Mumbai
45271,Female,56.0,Bronze,Mobile,Pune
45272,Male,24.0,None,Mobile,Mumbai
45273,Male,29.0,None,Store,Chandigarh
45274,Male,50.0,Silver,Mobile,Chandigarh
45275,Female,39.0,Silver,Store,Hyderabad
45276,Female,52.0,Gold,Online,Mumbai
45277,Female,31.0,Gold,Store,Bangalore
45278,Male,43.0,None,Store,Bangalore
45279,Male,36.0,Bronze,Mobile,Hyderabad
45280,Male,38.0,None,Mobile,Chandigarh
45281,Female,58.0,Gold,Mobile,Bangalore
45282,Male,62.0,None,Online,Pune
45283,Female,48.0,None,Mobile,Hyderabad
45284,Female,22.0,Bronze,Store,Hyderabad
45285,Male,52.0,Silver,Store,Delhi
45286,Male,34.0,None,Store,Bangalore
45287,Female,49.0,None,Online,Hyderabad
45288,Male,68.0,Gold,Mobile,Mumbai
45289,Female,21.0,Bronze,Online,Jaipur
45290,Female,27.0,Bronze,Online,Jaipur
45291,Male,47.0,Gold,Store,Mumbai
45292,Male,54.0,Silver,Mobile,Mumbai
45293,Male,68.0,Gold,Store,Hyderabad
45294,Male,26.0,Bronze,Online,Hyderabad
45295,Male,43.0,None,Store,Delhi
45296,Male,39.0,Bronze,Store,Bangalore
45297,Male,38.0,Silver,Mobile,Chandigarh
45298,Female,65.0,Silver,Online,Delhi
45299,Male,40.0,Bronze,Online,Jaipur
45300,Male,29.0,Silver,Store,Hyderabad
45301,Male,48.0,Bronze,Online,Bangalore
45302,Male,34.0,Bronze,Store,Jaipur
45303,Female,57.0,Bronze,Mobile,Hyderabad
45304,Male,62.0,Bronze,Store,Jaipur
45305,Female,38.0,None,Online,Jaipur
45306,Female,64.0,None,Mobile,Mumbai
45307,Female,58.0,Silver,Mobile,Chandigarh
45308,Female,50.0,Bronze,Online,Pune
45309,Female,32.0,Gold,Online,Delhi
45310,Male,49.0,Bronze,Mobile,Delhi
45311,Female,52.0,Bronze,Online,Jaipur
45312,Female,32.0,Bronze,Mobile,Hyderabad
45313,Male,46.0,Gold,Online,Bangalore
45314,Female,28.0,Bronze,Store,Mumbai
45315,Male,46.0,None,Mobile,Hyderabad
45316,Male,58.0,Silver,Online,Chandigarh
45317,Male,68.0,Silver,Online,Delhi
45318,Male,39.0,Bronze,Mobile,Pune
45319,Female,43.0,Silver,Mobile,Mumbai
45320,Female,35.0,Silver,Store,Delhi
45321,Female,42.0,Gold,Online,Jaipur
45322,Male,38.0,Gold,Online,Chandigarh
45323,Male,41.0,None,Store,Bangalore
45324,Male,67.0,Silver,Store,Chandigarh
45325,Female,45.0,Silver,Store,Bangalore
45326,Male,20.0,Bronze,Store,Chandigarh
45327,Female,30.0,Gold,Mobile,Hyderabad
45328,Female,55.0,None,Store,Jaipur
45329,Male,23.0,Bronze,Mobile,Chandigarh
45330,Male,28.0,Bronze,Mobile,Hyderabad
45331,Male,40.0,Silver,Store,Delhi
45332,Male,26.0,None,Mobile,Jaipur
45333,Male,66.0,Gold,Mobile,Delhi
45334,Female,34.0,None,Store,Jaipur
45335,Female,26.0,Bronze,Online,Chandigarh
45336,Male,36.0,Gold,Online,Mumbai
45337,Male,52.0,None,Online,Bangalore
45338,Male,49.0,None,Mobile,Hyderabad
45339,Female,45.0,None,Online,Mumbai
45340,Female,45.0,Gold,Mobile,Mumbai
45341,Female,63.0,Gold,Online,Chandigarh
45342,Female,32.0,Gold,Mobile,Mumbai
45343,Male,36.0,Gold,Store,Bangalore
45344,Female,50.0,Silver,Mobile,Chandigarh
45345,Female,40.0,Gold,Online,Bangalore
45346,Male,45.0,Bronze,Store,Delhi
45347,Male,21.0,Bronze,Online,Hyderabad
45348,Female,64.0,None,Mobile,Bangalore
45349,Male,64.0,Gold,Store,Pune
45350,Male,48.0,Gold,Store,Pune
45351,Male,52.0,Gold,Online,Mumbai
45352,Female,22.0,Bronze,Store,Jaipur
45353,Female,50.0,Silver,Online,Jaipur
45354,Male,65.0,None,Mobile,Mumbai
45355,Male,49.0,Silver,Mobile,Chandigarh
45356,Female,65.0,None,Store,Pune
45357,Female,65.0,Gold,Online,Hyderabad
45358,Male,32.0,Silver,Mobile,Pune
45359,Male,54.0,Bronze,Online,Hyderabad
45360,Female,51.0,Gold,Store,Mumbai
45361,Male,57.0,None,Store,Mumbai
45362,Female,64.0,Bronze,Store,Jaipur
45363,Male,26.0,Gold,Online,Bangalore
45364,Female,58.0,None,Online,Delhi
45365,Male,52.0,Gold,Store,Mumbai
45366,Female,64.0,Gold,Online,Mumbai
45367,Male,41.0,Bronze,Online,Pune
45368,Male,35.0,None,Online,Chandigarh
45369,Male,34.0,Silver,Store,Chandigarh
45370,Male,18.0,Bronze,Mobile,Mumbai
45371,Female,28.0,Bronze,Online,Bangalore
45372,Male,50.0,None,Mobile,Pune
45373,Female,23.0,Silver,Mobile,Chandigarh
45374,Female,46.0,Silver,Online,Bangalore
45375,Male,61.0,Silver,Online,Pune
45376,Female,37.0,Silver,Mobile,Jaipur
45377,Male,35.0,None,Mobile,Mumbai
45378,Female,31.0,None,Store,Mumbai
45379,Male,62.0,Silver,Online,Bangalore
45380,Male,60.0,Silver,Mobile,Hyderabad
45381,Female,37.0,Silver,Online,Pune
45382,Female,35.0,None,Online,Delhi
45383,Male,44.0,Gold,Store,Mumbai
45384,Female,35.0,Gold,Store,Bangalore
45385,Male,34.0,None,Store,Bangalore
45386,Male,42.0,Gold,Mobile,Jaipur
45387,Female,22.0,Bronze,Mobile,Delhi
45388,Male,23.0,Bronze,Mobile,Pune
45389,Female,57.0,Bronze,Mobile,Delhi
45390,Male,53.0,Bronze,Mobile,Mumbai
45391,Male,50.0,Bronze,Mobile,Mumbai
45392,Male,32.0,Gold,Online,Pune
45393,Female,56.0,Gold,Online,Delhi
45394,Male,33.0,None,Online,Chandigarh
45395,Male,55.0,Silver,Online,Mumbai
45396,Female,56.0,Gold,Mobile,Jaipur
45397,Male,41.0,None,Mobile,Pune
45398,Female,38.0,Bronze,Mobile,Delhi
45399,Female,55.0,None,Mobile,Chandigarh
45400,Female,30.0,None,Store,Pune
45401,Male,46.0,Bronze,Store,Chandigarh
45402,Female,51.0,Bronze,Store,Jaipur
45403,Male,22.0,None,Store,Bangalore
45404,Female,20.0,Bronze,Online,Mumbai
45405,Male,38.0,None,Store,Mumbai
45406,Female,26.0,Gold,Store,Bangalore
45407,Female,20.0,None,Store,Jaipur
45408,Female,61.0,Gold,Mobile,Jaipur
45409,Male,47.0,Gold,Mobile,Delhi
45410,Female,20.0,Silver,Mobile,Chandigarh
45411,Male,66.0,None,Store,Delhi
45412,Male,64.0,Gold,Online,Bangalore
45413,Male,66.0,None,Mobile,Pune
45414,Male,56.0,None,Store,Pune
45415,Male,58.0,Bronze,Online,Hyderabad
45416,Male,67.0,None,Mobile,Delhi
45417,Female,51.0,Silver,Store,Chandigarh
45418,Female,34.0,Bronze,Store,Jaipur
45419,Male,31.0,Bronze,Store,Delhi
45420,Male,66.0,Gold,Store,Jaipur
45421,Female,28.0,Silver,Mobile,Delhi
45422,Female,18.0,Silver,Online,Pune
45423,Male,18.0,None,Online,Hyderabad
45424,Female,69.0,Gold,Store,Pune
45425,Male,32.0,Silver,Store,Jaipur
45426,Female,19.0,None,Mobile,Mumbai
45427,Female,29.0,Gold,Online,Pune
45428,Female,62.0,Gold,Online,Jaipur
45429,Female,59.0,Bronze,Mobile,Delhi
45430,Female,19.0,None,Store,Pune
45431,Male,40.0,Bronze,Mobile,Jaipur
45432,Male,51.0,Bronze,Online,Pune
45433,Female,34.0,Bronze,Mobile,Bangalore
45434,Male,58.0,Gold,Online,Pune
45435,Male,31.0,None,Mobile,Mumbai
45436,Female,28.0,Bronze,Online,Chandigarh
45437,Male,37.0,Bronze,Online,Chandigarh
45438,Male,61.0,Bronze,Store,Mumbai
45439,Female,24.0,Gold,Online,Bangalore
45440,Male,18.0,Silver,Store,Delhi
45441,Female,65.0,Gold,Store,Hyderabad
45442,Female,32.0,Gold,Store,Bangalore
45443,Male,62.0,None,Mobile,Hyderabad
45444,Female,55.0,Bronze,Store,Bangalore
45445,Male,51.0,Gold,Online,Pune
45446,Male,26.0,Bronze,Mobile,Jaipur
45447,Female,18.0,Silver,Store,Bangalore
45448,Male,26.0,Silver,Online,Hyderabad
45449,Male,59.0,Gold,Online,Mumbai
45450,Male,19.0,None,Online,Hyderabad
45451,Male,39.0,Silver,Mobile,Bangalore
45452,Male,42.0,Silver,Mobile,Pune
45453,Male,68.0,Gold,Mobile,Jaipur
45454,Male,31.0,Gold,Mobile,Mumbai
45455,Female,52.0,None,Online,Bangalore
45456,Male,33.0,Bronze,Online,Hyderabad
45457,Female,36.0,Silver,Online,Bangalore
45458,Female,58.0,Bronze,Store,Bangalore
45459,Male,48.0,None,Online,Pune
45460,Female,19.0,None,Mobile,Mumbai
45461,Female,49.0,Silver,Mobile,Bangalore
45462,Female,53.0,Bronze,Online,Jaipur
45463,Male,28.0,Bronze,Online,Mumbai
45464,Female,25.0,Gold,Store,Mumbai
45465,Female,65.0,Gold,Online,Mumbai
45466,Female,22.0,Gold,Online,Bangalore
45467,Female,51.0,Bronze,Online,Bangalore
45468,Female,49.0,Gold,Mobile,Jaipur
45469,Female,64.0,None,Store,Mumbai
45470,Male,23.0,Bronze,Mobile,Bangalore
45471,Female,25.0,Gold,Mobile,Hyderabad
45472,Female,51.0,Silver,Online,Delhi
45473,Male,21.0,Gold,Mobile,Mumbai
45474,Male,53.0,Bronze,Online,Jaipur
45475,Female,61.0,None,Mobile,Bangalore
45476,Female,42.0,Gold,Store,Pune
45477,Male,43.0,Silver,Store,Chandigarh
45478,Female,50.0,Gold,Store,Mumbai
45479,Female,26.0,Gold,Store,Pune
45480,Male,64.0,Gold,Mobile,Chandigarh
45481,Female,25.0,None,Store,Mumbai
45482,Male,34.0,None,Store,Pune
45483,Female,32.0,Silver,Store,Chandigarh
45484,Female,59.0,Bronze,Store,Pune
45485,Male,30.0,Silver,Mobile,Hyderabad
45486,Male,60.0,Gold,Online,Jaipur
45487,Female,65.0,Bronze,Mobile,Bangalore
45488,Female,64.0,None,Mobile,Jaipur
45489,Female,67.0,None,Online,Pune
45490,Male,61.0,None,Store,Hyderabad
45491,Male,20.0,None,Store,Pune
45492,Male,29.0,None,Store,Mumbai
45493,Male,46.0,Bronze,Store,Chandigarh
45494,Male,18.0,Gold,Online,Chandigarh
45495,Male,49.0,Gold,Online,Hyderabad
45496,Female,54.0,Bronze,Online,Bangalore
45497,Male,37.0,Gold,Mobile,Pune
45498,Male,25.0,None,Store,Delhi
45499,Male,54.0,None,Store,Pune
45500,Male,48.0,Gold,Online,Chandigarh
45501,Female,48.0,Silver,Online,Pune
45502,Male,42.0,Gold,Mobile,Jaipur
45503,Female,67.0,Silver,Store,Jaipur
45504,Male,57.0,Gold,Online,Delhi
45505,Female,62.0,Bronze,Online,Chandigarh
45506,Male,66.0,Bronze,Online,Mumbai
45507,Male,25.0,Bronze,Store,Chandigarh
45508,Male,47.0,None,Online,Hyderabad
45509,Male,47.0,Gold,Online,Pune
45510,Female,44.0,Gold,Store,Bangalore
45511,Female,52.0,Gold,Mobile,Pune
45512,Male,67.0,Bronze,Online,Pune
45513,Male,61.0,Bronze,Online,Jaipur
45514,Female,30.0,Silver,Store,Delhi
45515,Female,38.0,Silver,Online,Jaipur
45516,Female,26.0,Bronze,Mobile,Pune
45517,Male,41.0,Gold,Store,Chandigarh
45518,Female,65.0,Gold,Store,Delhi
45519,Male,50.0,Bronze,Store,Mumbai
45520,Male,18.0,Bronze,Store,Bangalore
45521,Female,25.0,Gold,Mobile,Bangalore
45522,Male,20.0,Bronze,Online,Bangalore
45523,Male,31.0,None,Online,Jaipur
45524,Female,31.0,Gold,Mobile,Hyderabad
45525,Male,66.0,Gold,Online,Chandigarh
45526,Female,50.0,Bronze,Online,Chandigarh
45527,Female,21.0,Gold,Mobile,Delhi
45528,Female,55.0,None,Online,Bangalore
45529,Male,42.0,Gold,Online,Hyderabad
45530,Female,64.0,Bronze,Online,Mumbai
45531,Female,30.0,Bronze,Store,Jaipur
45532,Male,58.0,Gold,Mobile,Chandigarh
45533,Male,56.0,Gold,Mobile,Delhi
45534,Female,42.0,Silver,Online,Pune
45535,Male,55.0,Silver,Store,Mumbai
45536,Male,26.0,None,Online,Hyderabad
45537,Male,55.0,Bronze,Mobile,Hyderabad
45538,Male,60.0,Bronze,Mobile,Hyderabad
45539,Male,55.0,Bronze,Online,Hyderabad
45540,Female,52.0,Bronze,Store,Mumbai
45541,Female,46.0,Silver,Store,Hyderabad
45542,Female,67.0,None,Mobile,Delhi
45543,Male,31.0,None,Store,Bangalore
45544,Male,55.0,Silver,Store,Bangalore
45545,Female,51.0,Bronze,Online,Delhi
45546,Female,42.0,Silver,Mobile,Delhi
45547,Female,59.0,None,Store,Mumbai
45548,Male,45.0,Gold,Store,Delhi
45549,Female,68.0,Bronze,Online,Delhi
45550,Male,47.0,Bronze,Online,Hyderabad
45551,Female,56.0,Bronze,Online,Chandigarh
45552,Female,54.0,None,Mobile,Hyderabad
45553,Male,64.0,Gold,Online,Mumbai
45554,Male,59.0,Gold,Online,Delhi
45555,Female,19.0,Silver,Online,Pune
45556,Female,38.0,Gold,Store,Jaipur
45557,Female,51.0,Silver,Online,Bangalore
45558,Male,36.0,Silver,Store,Jaipur
45559,Male,57.0,Gold,Online,Hyderabad
45560,Female,55.0,Silver,Mobile,Bangalore
45561,Female,48.0,Gold,Store,Bangalore
45562,Female,43.0,Gold,Online,Pune
45563,Male,29.0,None,Store,Bangalore
45564,Female,47.0,None,Store,Hyderabad
45565,Female,43.0,Bronze,Store,Delhi
45566,Male,65.0,Silver,Mobile,Jaipur
45567,Female,48.0,Gold,Mobile,Jaipur
45568,Female,65.0,None,Online,Bangalore
45569,Male,32.0,Silver,Mobile,Delhi
45570,Male,27.0,Gold,Online,Jaipur
45571,Female,53.0,Bronze,Store,Pune
45572,Male,57.0,Gold,Store,Hyderabad
45573,Male,43.0,Bronze,Online,Hyderabad
